bezirk,gruppe,jahr_2010,jahr_2022,differenz_2022_minus_2010
Oberengstringen,mean_erw_65plus,77.03469812630118,75.80559540889527,-1.2291027174059082
Oberglatt,mean_kinder_0_12,6.584158415841584,6.487531172069826,-0.09662724377175813
Oberglatt,mean_erw_18_64,40.63320388349515,40.19424637324809,-0.4389575102470573
Oberglatt,mean_erw_65plus,74.12776659959759,73.4112,-0.7165665995975985
Oberrieden,mean_kinder_0_12,6.600644122383253,6.303085299455535,-0.2975588229277175
Oberrieden,mean_erw_18_64,43.982450331125825,43.236449864498645,-0.74600046662718
Oberrieden,mean_erw_65plus,76.56011730205279,75.14501257334452,-1.4151047287082719
Oberweningen,mean_kinder_0_12,6.402777777777778,6.631336405529954,0.22855862775217606
Oberweningen,mean_erw_18_64,43.56073211314476,41.62202136400986,-1.9387107491348985
Oberweningen,mean_erw_65plus,73.8010752688172,72.93532338308458,-0.865751885732621
Obfelden,mean_kinder_0_12,6.681125439624854,6.3968992248062015,-0.28422621481865207
Obfelden,mean_erw_18_64,41.99718230487461,41.80574600065295,-0.1914363042216607
Obfelden,mean_erw_65plus,75.17481203007519,73.5108538350217,-1.6639581950534819
Oetwil am See,mean_kinder_0_12,6.702749140893471,6.5652951699463324,-0.13745397094713852
Oetwil am See,mean_erw_18_64,42.77633209417596,41.68131499496813,-1.0950170992078299
Oetwil am See,mean_erw_65plus,74.41043890865954,73.40845070422536,-1.0019882044341841
Oetwil an der Limmat,mean_kinder_0_12,6.4884615384615385,6.26431718061674,-0.22414435784479814
Oetwil an der Limmat,mean_erw_18_64,44.3349906774394,43.71819425444596,-0.6167964229934384
Oetwil an der Limmat,mean_erw_65plus,75.76094276094275,73.52182539682539,-2.2391173641173623
Opfikon,mean_kinder_0_12,6.490474541046068,6.0629333333333335,-0.42754120771273474
Opfikon,mean_erw_18_64,39.988771691051376,39.14620044052864,-0.8425712505227381
Opfikon,mean_erw_65plus,75.75439910146012,75.10306917086578,-0.6513299305943434
Ossingen,mean_kinder_0_12,6.452914798206278,7.173913043478261,0.720998245271983
Ossingen,mean_erw_18_64,42.60980207351555,41.98441247002398,-0.6253896034915698
Ossingen,mean_erw_65plus,74.6903409090909,75.1659574468085,0.47561653771759893
Otelfingen,mean_kinder_0_12,7.024258760107816,6.574193548387097,-0.45006521172071956
Otelfingen,mean_erw_18_64,43.25757575757576,41.81609907120743,-1.4414766863683255
Otelfingen,mean_erw_65plus,75.37307692307692,73.2987341772152,-2.0743427458617276
Ottenbach,mean_kinder_0_12,6.626016260162602,6.767676767676767,0.1416605075141657
Ottenbach,mean_erw_18_64,43.33154761904762,43.58953341740227,0.2579857983546532
Ottenbach,mean_erw_65plus,74.14759036144578,73.76842105263158,-0.3791693088141983
Pfungen,mean_kinder_0_12,6.78252427184466,6.594458438287154,-0.1880658335575065
Pfungen,mean_erw_18_64,42.0229799851742,40.391061452513966,-1.6319185326602366
Pfungen,mean_erw_65plus,75.51294498381877,73.97098214285714,-1.5419628409616308
Pfäffikon,mean_kinder_0_12,6.823119777158774,6.37017001545595,-0.45294976170282375
Pfäffikon,mean_erw_18_64,42.78828352287755,41.641928414901386,-1.146355107976163
Pfäffikon,mean_erw_65plus,75.73691808011549,74.7465718638903,-0.9903462162251913
Rafz,mean_kinder_0_12,6.9694793536804305,6.897683397683398,-0.07179595599703248
Rafz,mean_erw_18_64,43.05346127484579,41.719105382865806,-1.3343558919799818
Rafz,mean_erw_65plus,74.78482328482329,75.03050847457627,0.24568518975297593
Regensberg,mean_kinder_0_12,7.625,7.078125,-0.546875
Regensberg,mean_erw_18_64,45.50342465753425,42.109034267912776,-3.3943903896214707
Regensberg,mean_erw_65plus,77.53846153846153,72.8125,-4.725961538461533
Regensdorf,mean_kinder_0_12,6.351283129995793,6.547854785478548,0.1965716554827548
Regensdorf,mean_erw_18_64,41.42483768936241,41.006508387569895,-0.41832930179251804
Regensdorf,mean_erw_65plus,75.74934421451472,74.32969514490027,-1.4196490696144508
Rheinau,mean_kinder_0_12,7.287769784172662,7.2727272727272725,-0.015042511445389373
Rheinau,mean_erw_18_64,45.22222222222222,43.363313609467454,-1.8589086127547674
Rheinau,mean_erw_65plus,74.57777777777778,76.18297872340426,1.6052009456264784
Richterswil,mean_kinder_0_12,6.951233183856503,6.607282184655396,-0.3439509992011063
Richterswil,mean_erw_18_64,43.14511340695879,41.804199342271694,-1.340914064687098
Richterswil,mean_erw_65plus,75.7755170113409,74.21853388658369,-1.5569831247572097
Rickenbach (ZH),mean_kinder_0_12,7.089622641509434,6.744318181818182,-0.3453044596912527
Rickenbach (ZH),mean_erw_18_64,43.015853658536585,41.57142857142857,-1.4444250871080158
Rickenbach (ZH),mean_erw_65plus,75.87658802177859,74.84855233853007,-1.0280356832485182
Rifferswil,mean_kinder_0_12,7.32484076433121,6.235668789808917,-1.0891719745222925
Rifferswil,mean_erw_18_64,44.82255639097745,42.85689354275742,-1.9656628482200276
Rifferswil,mean_erw_65plus,74.65296803652969,75.85123966942149,1.198271632891803
Rorbas,mean_kinder_0_12,7.233830845771144,6.384879725085911,-0.8489511206852329
Rorbas,mean_erw_18_64,42.7717277486911,40.93562231759657,-1.8361054310945306
Rorbas,mean_erw_65plus,74.04513064133016,73.62230215827338,-0.4228284830567759
Russikon,mean_kinder_0_12,6.964349376114082,6.354651162790698,-0.6096982133233837
Russikon,mean_erw_18_64,44.140172867343104,43.07625519063798,-1.063917676705124
Russikon,mean_erw_65plus,75.09500489715965,74.06456043956044,-1.0304444575992164
Rümlang,mean_kinder_0_12,6.31386224934612,6.176620076238882,-0.1372421731072384
Rümlang,mean_erw_18_64,41.36251658139094,40.1198419666374,-1.2426746147535397
Rümlang,mean_erw_65plus,75.71895424836602,75.28488931665062,-0.4340649317153975
Rüschlikon,mean_kinder_0_12,6.502262443438914,6.321192052980132,-0.18107039045878182
Rüschlikon,mean_erw_18_64,43.5551724137931,42.74946137273007,-0.8057110410630344
Rüschlikon,mean_erw_65plus,76.77477477477477,76.088630259624,-0.6861445151507723
Rüti (ZH),mean_kinder_0_12,6.41044282881692,6.498210450966356,0.08776762214943634
Rüti (ZH),mean_erw_18_64,41.94824539257763,40.85593654042989,-1.0923088521477453
Rüti (ZH),mean_erw_65plus,75.6172140430351,75.49545236955481,-0.1217616734802931
Schlatt (ZH),mean_kinder_0_12,7.304761904761905,6.313432835820896,-0.9913290689410088
Schlatt (ZH),mean_erw_18_64,43.73555555555556,42.33555555555556,-1.3999999999999986
Schlatt (ZH),mean_erw_65plus,76.02684563758389,73.58095238095238,-2.445893256631507
Schleinikon,mean_kinder_0_12,6.48314606741573,6.7317073170731705,0.2485612496574401
Schleinikon,mean_erw_18_64,42.90243902439025,42.59166666666667,-0.3107723577235788
Schleinikon,mean_erw_65plus,74.08024691358025,74.23655913978494,0.15631222620469032
Schlieren,mean_kinder_0_12,6.198827961490164,6.2336309523809526,0.034802990890788976
Schlieren,mean_erw_18_64,39.99335385476424,39.676991959064324,-0.316361895699913
Schlieren,mean_erw_65plus,76.2076677316294,75.76945126945127,-0.4382164621781328
Schwerzenbach,mean_kinder_0_12,6.5458786936236395,6.395085066162571,-0.15079362746106817
Schwerzenbach,mean_erw_18_64,41.82863340563991,41.00308641975309,-0.8255469858868238
Schwerzenbach,mean_erw_65plus,76.39553752535497,74.0612516644474,-2.3342858609075705
Schöfflisdorf,mean_kinder_0_12,7.263513513513513,6.103896103896104,-1.1596174096174092
Schöfflisdorf,mean_erw_18_64,45.235365853658536,42.27714932126697,-2.9582165323915675
Schöfflisdorf,mean_erw_65plus,75.61538461538461,74.26209677419355,-1.3532878411910616
Seegräben,mean_kinder_0_12,6.685393258426966,6.708571428571428,0.023178170144461774
Seegräben,mean_erw_18_64,44.27628635346756,41.55808383233533,-2.718202521132234
Seegräben,mean_erw_65plus,74.7153024911032,72.5598086124402,-2.155493878663009
Seuzach,mean_kinder_0_12,6.277955271565495,6.648936170212766,0.3709808986472707
Seuzach,mean_erw_18_64,43.17057378879214,41.68192064923355,-1.4886531395585934
Seuzach,mean_erw_65plus,76.55805626598466,74.38223418573351,-2.1758220802511516
Stadel,mean_kinder_0_12,6.447272727272727,7.076305220883534,0.6290324936108069
Stadel,mean_erw_18_64,43.18151815181518,42.34689178818112,-0.8346263636340652
Stadel,mean_erw_65plus,75.20135746606334,74.93396226415095,-0.2673952019123931
Stallikon,mean_kinder_0_12,6.593908629441624,6.196808510638298,-0.3971001188033263
Stallikon,mean_erw_18_64,44.26380628717077,43.19952718676123,-1.0642791004095429
Stallikon,mean_erw_65plus,74.78630136986301,73.3015873015873,-1.4847140682757072
Stammheim,mean_kinder_0_12,6.680440771349862,NA,NA
Stammheim,mean_erw_18_64,43.55365853658537,NA,NA
Stammheim,mean_erw_65plus,74.92394366197183,NA,NA
Steinmaur,mean_kinder_0_12,6.536748329621381,6.489189189189189,-0.04755914043219178
Steinmaur,mean_erw_18_64,42.22178130511464,41.533018867924525,-0.688762437190114
Steinmaur,mean_erw_65plus,75.3352033660589,73.68014705882354,-1.6550563072353697
Stäfa,mean_kinder_0_12,6.634639696586599,6.489234449760765,-0.14540524682583378
Stäfa,mean_erw_18_64,44.00477924442421,43.06375101237996,-0.9410282320442533
Stäfa,mean_erw_65plus,76.20074152542372,74.56796956070563,-1.6327719647180885
Thalheim an der Thur,mean_kinder_0_12,6.336134453781512,6.725,0.38886554621848735
Thalheim an der Thur,mean_erw_18_64,44.12418300653595,42.80305927342256,-1.3211237331133887
Thalheim an der Thur,mean_erw_65plus,74.86931818181819,74.19827586206897,-0.671042319749219
Thalwil,mean_kinder_0_12,6.492486045513096,6.018380526577248,-0.47410551893584785
Thalwil,mean_erw_18_64,42.638444735692445,42.03798602401003,-0.600458711682414
Thalwil,mean_erw_65plus,76.60777957860616,75.23220287198289,-1.3755767066232636
Truttikon,mean_kinder_0_12,6.811320754716981,7.260273972602739,0.4489532178857587
Truttikon,mean_erw_18_64,44.52430555555556,43.19191919191919,-1.3323863636363669
Truttikon,mean_erw_65plus,74.5,74.21126760563381,-0.2887323943661926
Trüllikon,mean_kinder_0_12,6.711538461538462,6.686440677966102,-0.02509778357235959
Trüllikon,mean_erw_18_64,43.62003179650238,43.68412942989214,0.06409763338975694
Trüllikon,mean_erw_65plus,74.25182481751825,74.36666666666666,0.11484184914840512
Turbenthal,mean_kinder_0_12,6.859574468085106,6.810964083175803,-0.048610384909302695
Turbenthal,mean_erw_18_64,42.74470198675497,41.65849260728453,-1.0862093794704393
Turbenthal,mean_erw_65plus,74.26666666666667,74.07348242811501,-0.1931842385516518
Uetikon am See,mean_kinder_0_12,6.581769436997319,7.29228855721393,0.7105191202166115
Uetikon am See,mean_erw_18_64,43.85297157622739,43.11552866609046,-0.7374429101369273
Uetikon am See,mean_erw_65plus,76.36506800286328,74.64011246485474,-1.724955538008544
Uitikon,mean_kinder_0_12,6.328859060402684,6.777041942604857,0.44818288220217273
Uitikon,mean_erw_18_64,43.58658294778586,44.11054421768708,0.5239612699012213
Uitikon,mean_erw_65plus,76.48621323529412,75.81526548672566,-0.6709477485684516
Unterengstringen,mean_kinder_0_12,6.432637571157495,6.3154929577464785,-0.11714461341101678
Unterengstringen,mean_erw_18_64,42.81045490822027,42.66864175022789,-0.14181315799238092
Unterengstringen,mean_erw_65plus,75.39532293986638,73.80151515151515,-1.5938077883512278
Urdorf,mean_kinder_0_12,6.6255707762557075,6.501411100658514,-0.12415967559719387
Urdorf,mean_erw_18_64,41.93781486146096,41.24929577464789,-0.6885190868130664
Urdorf,mean_erw_65plus,76.68615528531338,74.69531680440771,-1.9908384809056656
Uster,mean_kinder_0_12,6.578525641025641,6.318599453687608,-0.2599261873380332
Uster,mean_erw_18_64,42.21674681254687,41.07359714258859,-1.1431496699582837
Uster,mean_erw_65plus,75.880261248185775,74.40757490107406,-1.4726863471117184
Volken,mean_kinder_0_12,6.072727272727272,6.454545454545454,0.38181818181818183
Volken,mean_erw_18_64,43.721115537848604,42.19191919191919,-1.5291963459294138
Volken,mean_erw_65plus,75.64583333333333,75.54545454545455,-0.10037878787878185
Volketswil,mean_kinder_0_12,6.70872641509434,6.269728601252609,-0.43899781384173053
Volketswil,mean_erw_18_64,42.49295660621762,41.34664153529815,-1.1463150709194707
Volketswil,mean_erw_65plus,75.27473806752037,72.68654244306418,-2.5881956244561906
Wald (ZH),mean_kinder_0_12,6.4492979719188765,6.687216681776972,0.2379187098580955
Wald (ZH),mean_erw_18_64,42.7705800892445,41.458024478538185,-1.3125556107063119
Wald (ZH),mean_erw_65plus,75.05199222546162,75.94205729166667,0.8900650662050538
Wallisellen,mean_kinder_0_12,6.392237442922374,6.311589613679544,-0.08064782924282987
Wallisellen,mean_erw_18_64,41.120359856756046,40.73853820598006,-0.38182165077598285
Wallisellen,mean_erw_65plus,76.29657794676807,75.45658377496943,-0.8399941717986366
Wangen-Brüttisellen,mean_kinder_0_12,6.553949903660886,6.600411946446962,0.04646204278607602
Wangen-Brüttisellen,mean_erw_18_64,42.140030441400306,40.863912054586805,-1.2761183868135006
Wangen-Brüttisellen,mean_erw_65plus,74.5754716981132,73.37529137529137,-1.2001803228218364
Wasterkingen,mean_kinder_0_12,6.666666666666667,6.422535211267606,-0.244131455399061
Wasterkingen,mean_erw_18_64,44.357348703170025,44.43076923076923,0.07342052759920392
Wasterkingen,mean_erw_65plus,73.22368421052632,74.86666666666666,1.642982456140345
Weiach,mean_kinder_0_12,6.145522388059701,6.024390243902439,-0.12113214415726237
Weiach,mean_erw_18_64,42.076868829337094,43.417151162790695,1.340282333453601
Weiach,mean_erw_65plus,73.8921568627451,75.14193548387097,1.24977862112587
Weiningen (ZH),mean_kinder_0_12,6.430252100840336,6.584558823529412,0.15430672268907575
Weiningen (ZH),mean_erw_18_64,42.379277262551966,41.75841721624436,-0.6208600463076053
Weiningen (ZH),mean_erw_65plus,74.71854304635761,73.5548060708263,-1.1637369755313074
Weisslingen,mean_kinder_0_12,6.9571788413098234,6.880898876404494,-0.0762799649053294
Weisslingen,mean_erw_18_64,43.08770257387989,43.031899468342196,-0.05580310553769152
Weisslingen,mean_erw_65plus,74.9627659574468,73.87890625,-1.0838597074468055
Wettswil am Albis,mean_kinder_0_12,7.121887287024902,6.327586206896552,-0.7943010801283501
Wettswil am Albis,mean_erw_18_64,43.52977346278317,42.80349344978166,-0.7262800130015066
Wettswil am Albis,mean_erw_65plus,76.26436781609195,73.85450597176981,-2.409861844322137
Wetzikon (ZH),mean_kinder_0_12,6.404456654456655,6.42841204908888,0.023955394632225513
Wetzikon (ZH),mean_erw_18_64,41.27987668500272,40.548464491362765,-0.7314121936399545
Wetzikon (ZH),mean_erw_65plus,75.98422649140547,75.03204601479047,-0.9521804766149984
Wiesendangen,mean_kinder_0_12,6.5343601895734595,6.4984227129337535,-0.035937476639706034
Wiesendangen,mean_erw_18_64,43.47030699547056,42.88168724279836,-0.5886197526722015
Wiesendangen,mean_erw_65plus,75.88402915838303,74.87068965517241,-1.0133395032106165
Wil (ZH),mean_kinder_0_12,6.509708737864078,6.697183098591549,0.18747436072747092
Wil (ZH),mean_erw_18_64,43.71215351812367,42.69248554913295,-1.0196679689907242
Wil (ZH),mean_erw_65plus,74.8179190751445,75.51674641148325,0.698827336338752
Wila,mean_kinder_0_12,6.382352941176471,6.768518518518518,0.38616557734204715
Wila,mean_erw_18_64,43.362760834670944,42.15600624024961,-1.2067545944213336
Wila,mean_erw_65plus,74.53990610328638,74.71061093247589,0.17070482918950347
Wildberg,mean_kinder_0_12,6.55,5.7611940298507465,-0.7888059701492534
Wildberg,mean_erw_18_64,44.63934426229508,42.594339622641506,-2.045004639653577
Wildberg,mean_erw_65plus,74.91584158415841,74.07801418439716,-0.8378273997612524
Winkel,mean_kinder_0_12,6.540308747855918,6.871495327102804,0.33118657924688577
Winkel,mean_erw_18_64,43.809167750325095,43.027200604457875,-0.7819671458672204
Winkel,mean_erw_65plus,75.07290640394089,73.01063829787235,-2.0622681060685437
Winterthur,mean_kinder_0_12,6.447711303635992,6.175402563259941,-0.2723087403760509
Winterthur,mean_erw_18_64,40.7398340902528,39.91545922643995,-0.8243748638128494
Winterthur,mean_erw_65plus,76.15080534276174,75.694090779332,-0.4567145634297418
Wädenswil,mean_kinder_0_12,6.672659430122117,6.554635761589404,-0.11802366853271273
Wädenswil,mean_erw_18_64,42.74007407888752,41.76487317448117,-0.9752009044063499
Wädenswil,mean_erw_65plus,75.93329756795423,74.76783893985728,-1.1654586280969426
Zell (ZH),mean_kinder_0_12,6.840277777777778,6.738931297709923,-0.1013464800678543
Zell (ZH),mean_erw_18_64,42.772343594836144,41.17011963816749,-1.6022239566686522
Zell (ZH),mean_erw_65plus,76.17960784313725,74.93762575452716,-1.2419820886100865
Zollikon,mean_kinder_0_12,6.574370709382151,6.205527994330263,-0.3688427150518887
Zollikon,mean_erw_18_64,43.53046639919759,43.26955770061951,-0.26090869857808485
Zollikon,mean_erw_65plus,77.96042815439507,76.7752596789424,-1.1851684754526701
Zumikon,mean_kinder_0_12,6.94965034965035,6.506891271056662,-0.4427590785936877
Zumikon,mean_erw_18_64,43.88655862726406,43.367947386638974,-0.5186112406250842
Zumikon,mean_erw_65plus,77.34653465346534,75.35545385202136,-1.9910808014439851
Zürich,mean_kinder_0_12,6.29048713605936,5.934211539942994,-0.35627559611636617
Zürich,mean_erw_18_64,40.28412733763911,40.00894408768344,-0.2751832499556741
Zürich,mean_erw_65plus,76.54045421740399,76.78071013635467,0.24025591895068032
NA,mean_kinder_0_12,6.498284187814651,NA,NA
NA,mean_erw_18_64,41.666350381402815,NA,NA
NA,mean_erw_65plus,76.02907881899516,NA,NA
Bertschikon,mean_kinder_0_12,NA,6.734848484848484,NA
Bertschikon,mean_erw_18_64,NA,41.86395511921459,NA
Bertschikon,mean_erw_65plus,NA,74.46666666666667,NA
Hirzel,mean_kinder_0_12,NA,6.197278911564626,NA
Hirzel,mean_erw_18_64,NA,42.951981707317074,NA
Hirzel,mean_erw_65plus,NA,76.02754820936639,NA
Hofstetten (ZH),mean_kinder_0_12,NA,5.869565217391305,NA
Hofstetten (ZH),mean_erw_18_64,NA,41.282051282051285,NA
Hofstetten (ZH),mean_erw_65plus,NA,74.86764705882354,NA
Hütten,mean_kinder_0_12,NA,6.843283582089552,NA
Hütten,mean_erw_18_64,NA,42.64051094890511,NA
Hütten,mean_erw_65plus,NA,75.54744525547446,NA
Kyburg,mean_kinder_0_12,NA,7.092307692307692,NA
Kyburg,mean_erw_18_64,NA,43.897887323943664,NA
Kyburg,mean_erw_65plus,NA,74.0952380952381,NA
La Baroche,mean_kinder_0_12,NA,6.325823775435846,NA
La Baroche,mean_erw_18_64,NA,41.039480302964975,NA
La Baroche,mean_erw_65plus,NA,75.29854137376984,NA
Oberstammheim,mean_kinder_0_12,NA,6.563758389261745,NA
Oberstammheim,mean_erw_18_64,NA,42.3125,NA
Oberstammheim,mean_erw_65plus,NA,75.57142857142857,NA
Schönenberg (ZH),mean_kinder_0_12,NA,6.7853881278538815,NA
Schönenberg (ZH),mean_erw_18_64,NA,43.576354679802954,NA
Schönenberg (ZH),mean_erw_65plus,NA,74.09915014164307,NA
Sternenberg,mean_kinder_0_12,NA,6.76595744680851,NA
Sternenberg,mean_erw_18_64,NA,44.12676056338028,NA
Sternenberg,mean_erw_65plus,NA,74.64,NA
Unterstammheim,mean_kinder_0_12,NA,6.701754385964913,NA
Unterstammheim,mean_erw_18_64,NA,41.962162162162166,NA
Unterstammheim,mean_erw_65plus,NA,75.49242424242425,NA
Waltalingen,mean_kinder_0_12,NA,6.975,NA
Waltalingen,mean_erw_18_64,NA,42.169603524229075,NA
Waltalingen,mean_erw_65plus,NA,74.03809523809524,NA
